Name,Subclass,Url,Division,Retailer
Η παιδεία παίζει,Educational text books,https://www.parga.com.cy/el/katigories-vivliwn/9786182021231-disigma-i-paideia-paizei-110002#sthash.INu9p1m7.dpbs,RECREATION AND CULTURE,Parga
Το δώρο,Educational text books,https://www.parga.com.cy/el/vivlia/9786185265175-stefanos-ksenakis-to-doro#sthash.ZgFPtqAg.dpbs,RECREATION AND CULTURE,Parga
Το μυστικό: Καθημερινά μαθήματα ζωής,Educational text books,https://www.parga.com.cy/el/vivlia/9789605469986-rhonda-byrne-pedio-to-mustiko-kathimerina-mathimata-zwis#sthash.NTAqK7ax.dpbs,RECREATION AND CULTURE,Parga
Το σύγχρονο λεξικό τσέπης για μαθητές δημοτικού,Educational text books,https://www.parga.com.cy/el/vivlia/-savvalas-to-sugxrono-leksiko-tsepis-gia-mathites-dimotikou#sthash.QPI2pSoQ.dpbs,RECREATION AND CULTURE,Parga
Γλωσσικά μυστήρια στη Β΄ δημοτικού,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789604847860-giannis-zaxaropoulos-glwssika-mustiria-sti-v-dimotikou-110647#sthash.lqxwCC9F.dpbs,RECREATION AND CULTURE,Parga
Τεστάκια γλώσσας Γ΄δημοτικού,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789601677743-kostas-s-raptopoulos-ekdoseis-pataki-testakia-glossas-g-dimotikou-73320#sthash.DtnMX7sD.dpbs,RECREATION AND CULTURE,Parga
Γλώσσα Δ΄ δημοτικού,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789604931989-aleksandra-stratou-savvalas-glossa-d-dimotikou-39990#sthash.wa8tNoPz.dpbs,RECREATION AND CULTURE,Parga
Γίνομαι άριστος στη γλώσσα Ε΄ δημοτικού,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789604932078-niki-sakkou-savvalas-ginomai-aristos-sti-glossa-e-dimotikou-40004#sthash.OpVlvqD8.dpbs,RECREATION AND CULTURE,Parga
Τεστάκια μαθηματικών Στ' δημοτικού,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789601671246-kostas-s-raptopoulos-ekdoseis-pataki-testakia-mathimatikon-st-dimotikou#sthash.42noUf5v.dpbs,RECREATION AND CULTURE,Parga
Το λυσάρι. Α γυμνασίου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9786188561007-to-lusari-a-gumnasiou-117589#sthash.NXjxOJBA.dpbs,RECREATION AND CULTURE,Parga
Kείμενα νεοελληνικής λογοτεχνίας Β΄ γυμνασίου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9786180313185-agathi-gewrgiadou-metaixmio-keimena-neoellinikis-logotexnias-v-gumnasiou-71153#sthash.qYJAdOOY.dpbs,RECREATION AND CULTURE,Parga
Ευριπίδη Ελένη Γ΄ γυμνασίου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789601618845-athanasios-k-fragkoulis-ekdoseis-pataki-euripidi-eleni-g-gumnasiou-33622#sthash.V4U0hYEw.dpbs,RECREATION AND CULTURE,Parga
Νέα ελληνικά Α΄λυκείου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789605633769-aleksandros-mitselos-ellinoekdotiki-nea-ellinika-a-lukeiou-100538#sthash.9F6o6uUu.dpbs,RECREATION AND CULTURE,Parga
Νεοελληνική γλώσσα & λογοτεχνία Β’ λυκείου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789604938353-dimitra-kalavrouziotou-savvalas-neoelliniki-glossa-logotexnia-v-lukeiou-92373#sthash.EX9Zzu2c.dpbs,RECREATION AND CULTURE,Parga
Νέα ελληνικά Γ΄ λυκείου,Educational text books,https://www.parga.com.cy/el/paidika-kai-efivika-vivlia/9789605635923-aleksandros-mitselos-ellinoekdotiki-nea-ellinika-g-lukeiou-114651#sthash.lz6ds627.dpbs,RECREATION AND CULTURE,Parga
